COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
GENERATED VIA SPACETRACK.ORG API,18 SPCS,23712,USA 115,PAYLOAD,U,95060A,2024-03-14 11:55:56,274240,1.00271184,0.0003167,13.7663,9.7033,320.5573,261.2548,0,999,2337,0,-0.00000028,0,4224611,0 USA 115,1 23712U 95060A   24074.49717910 -.00000028  00000-0  00000+0 0  9990,2 23712  13.7663   9.7033 0003167 320.5573 261.2548  1.00271184 23374,1995-060A,23712,42164.900,1436.106,35800.119,35773.412,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,20253,FLTSATCOM 8 (USA 46),PAYLOAD,U,89077A,2024-03-14 10:43:56,121312,1.00269334,0.0006846,12.664,356.1357,356.4636,106.7775,0,999,25233,0,-0.00000375,0,4224763,0 FLTSATCOM 8 (USA 46),1 20253U 89077A   24074.44717733 -.00000375  00000-0  00000+0 0  9991,2 20253  12.6640 356.1357 0006846 356.4636 106.7775  1.00269334252336,1989-077A,20253,42165.419,1436.132,35816.151,35758.418,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,38699,TITAN 3C TRANSTAGE DEB,DEBRIS,U,68081Z,2024-03-14 08:16:53,157216,1.00848674,0.0099174,1.3514,339.7453,344.3356,146.7222,0,999,4355,0,0.00000074,0,4225645,0 TITAN 3C TRANSTAGE DEB,1 38699U 68081Z   24074.34505969  .00000074  00000-0  00000-0 0  9997,2 38699   1.3514 339.7453 0099174 344.3356 146.7222  1.00848674 43552,1968-081Z,38699,42003.780,1427.882,36042.214,35209.077,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,38699,TITAN 3C TRANSTAGE DEB,DEBRIS,U,68081Z,2024-03-14 08:16:53,157216,1.00848674,0.0099174,1.3514,339.7453,344.3356,146.7222,0,999,5181,0,0.00000074,0,4226098,0 TITAN 3C TRANSTAGE DEB,1 38699U 68081Z   24074.34505969  .00000074  00000-0  00000+0 0  9996,2 38699   1.3514 339.7453 0099174 344.3356 146.7222  1.00848674 51810,1968-081Z,38699,42003.780,1427.882,36042.214,35209.077,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,42749,ECHOSTAR 21,PAYLOAD,U,17032A,2024-03-14 07:29:46,106880,1.00270071,0.000243,2.7034,317.8534,22.6327,314.597,0,999,2485,0,0.00000054,0,4224765,0 ECHOSTAR 21,1 42749U 17032A   24074.31233920  .00000054  00000-0  00000+0 0  9997,2 42749   2.7034 317.8534 0002430  22.6327 314.5970  1.00270071 24852,2017-032A,42749,42165.212,1436.121,35797.324,35776.831,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,38697,TITAN 3C TRANSTAGE DEB *,DEBRIS,U,68081X,2024-03-14 07:21:32,393088,1.01475115,0.0469566,3.7706,34.4911,5.9514,354.6926,0,999,6648,0,-0.00000387,0,4226174,0 TITAN 3C TRANSTAGE DEB *,1 38697U 68081X   24074.30662492 -.00000387  00000-0  00000+0 0  9993,2 38697   3.7706  34.4911 0469566   5.9514 354.6926  1.01475115 66484,1968-081X,38697,41830.733,1419.067,37416.827,33488.369,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,38697,TITAN 3C TRANSTAGE DEB *,DEBRIS,U,68081X,2024-03-14 07:21:06,376320,1.01476968,0.0468187,3.7705,34.4909,5.7544,354.8704,0,999,6648,0,-0.00000387,0,4225589,0 TITAN 3C TRANSTAGE DEB *,1 38697U 68081X   24074.30632380 -.00000387  00000-0  00000+0 0  9996,2 38697   3.7705  34.4909 0468187   5.7544 354.8704  1.01476968 66482,1968-081X,38697,41830.224,1419.041,37410.525,33493.652,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,38697,TITAN 3C TRANSTAGE DEB *,DEBRIS,U,68081X,2024-03-14 07:21:06,376320,1.01476968,0.0468187,3.7705,34.4909,5.7544,354.8704,0,999,6649,0,-0.00000387,0,4225645,0 TITAN 3C TRANSTAGE DEB *,1 38697U 68081X   24074.30632380 -.00000387  00000-0  00000-0 0  9997,2 38697   3.7705  34.4909 0468187   5.7544 354.8704  1.01476968 66493,1968-081X,38697,41830.224,1419.041,37410.525,33493.652,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,25001,TITAN 3C TRANSTAGE DEB,DEBRIS,U,68081H,2024-03-14 06:23:21,166944,1.01692358,0.0069574,1.0265,347.983,39.2635,18.6555,0,999,10993,0,-0.0000007,0,4225152,0 TITAN 3C TRANSTAGE DEB,1 25001U 68081H   24074.26621721 -.00000070  00000-0  00000-0 0  9993,2 25001   1.0265 347.9830 0069574  39.2635  18.6555  1.01692358109934,1968-081H,25001,41771.137,1416.036,35683.620,35102.383,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41469,IRNSS 1G,PAYLOAD,U,16027A,2024-03-14 06:20:50,792928,1.00271736,0.0005218,3.2284,122.7311,297.2115,337.164,0,999,2890,0,-0.00000344,0,4225152,0 IRNSS 1G,1 41469U 16027A   24074.26447677 -.00000344  00000-0  00000-0 0  9992,2 41469   3.2284 122.7311 0005218 297.2115 337.1640  1.00271736 28905,2016-027A,41469,42164.746,1436.098,35808.612,35764.609,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,38704,TITAN 3C TRANSTAGE DEB,DEBRIS,U,68081AE,2024-03-14 05:55:20,877888,1.02195211,0.0210512,2.2091,62.1815,214.6684,144.4372,0,999,6757,0,-0.00000009,0,4225645,0 TITAN 3C TRANSTAGE DEB,1 38704U 68081AE  24074.24676942 -.00000009  00000-0  00000-0 0  9992,2 38704   2.2091  62.1815 0210512 214.6684 144.4372  1.02195211 67575,1968-081AE,38704,41634.001,1409.068,36132.311,34379.420,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41384,IRNSS 1F,PAYLOAD,U,16015A,2024-03-14 05:53:01,628736,1.0027035,0.0019568,3.3478,121.4511,190.5988,340.9929,0,999,2939,0,0.00000149,0,4225152,0 IRNSS 1F,1 41384U 16015A   24074.24515774  .00000149  00000-0  00000-0 0  9999,2 41384   3.3478 121.4511 0019568 190.5988 340.9929  1.00270350 29398,2016-015A,41384,42165.134,1436.117,35869.508,35704.491,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44307,YAMAL 601,PAYLOAD,U,19031A,2024-03-14 05:51:42,781824,1.00273993,0.0002387,0.0101,196.2707,156.5589,316.4283,0,999,1764,0,0.0000011,0,4225152,0 YAMAL 601,1 44307U 19031A   24074.24424516  .00000110  00000-0  00000-0 0  9999,2 44307   0.0101 196.2707 0002387 156.5589 316.4283  1.00273993 17642,2019-031A,44307,42164.113,1436.065,35796.043,35775.913,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,29055,ASTRA 1KR,PAYLOAD,U,06012A,2024-03-14 05:49:16,65984,1.00273441,0.0002761,0.0544,283.6402,14.3599,340.8211,0,999,3744,0,0.0000011,0,4225152,0 ASTRA 1KR,1 29055U 06012A   24074.24254706  .00000110  00000-0  00000-0 0  9999,2 29055   0.0544 283.6402 0002761  14.3599 340.8211  1.00273441 37447,2006-012A,29055,42164.268,1436.073,35797.774,35774.491,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,33436,ASTRA 1M,PAYLOAD,U,08057A,2024-03-14 05:49:16,65984,1.00275698,0.0001605,0.0173,156.4763,252.4759,229.9286,0,999,5620,0,0.0000011,0,4224593,0 ASTRA 1M,1 33436U 08057A   24074.24254706  .00000110  00000-0  00000+0 0  9997,2 33436   0.0173 156.4763 0001605 252.4759 229.9286  1.00275698 56209,2008-057A,33436,42163.635,1436.041,35792.267,35778.733,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44479,AMOS 17,PAYLOAD,U,19050A,2024-03-14 05:48:38,471616,1.00273331,0.0001787,0.02,141.6314,230.0697,264.7753,0,999,1691,0,0.00000099,0,4225152,0 AMOS 17,1 44479U 19050A   24074.24211194  .00000099  00000-0  00000-0 0  9992,2 44479   0.0200 141.6314 0001787 230.0697 264.7753  1.00273331 16913,2019-050A,44479,42164.299,1436.075,35793.698,35778.629,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44457,COSMOS 2539,PAYLOAD,U,19048A,2024-03-14 05:47:08,246688,1.00268732,0.0000955,0.0165,127.0706,207.3181,296.7171,0,999,1695,0,0.0000007,0,4225152,0 COSMOS 2539,1 44457U 19048A   24074.24106767  .00000070  00000-0  00000-0 0  9993,2 44457   0.0165 127.0706 0000955 207.3181 296.7171  1.00268732 16955,2019-048A,44457,42165.588,1436.141,35791.480,35783.426,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,42749,ECHOSTAR 21,PAYLOAD,U,17032A,2024-03-14 05:46:45,691104,1.00270031,0.0002426,2.7034,317.8511,22.8995,288.5107,0,999,2483,0,0.00000054,0,4225152,0 ECHOSTAR 21,1 42749U 17032A   24074.24080661  .00000054  00000-0  00000-0 0  9992,2 42749   2.7034 317.8511 0002426  22.8995 288.5107  1.00270031 24831,2017-032A,42749,42165.224,1436.122,35797.318,35776.859,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41937,SBIRS GEO 4 (USA 273),PAYLOAD,U,17004A,2024-03-14 05:16:03,594720,1.00271357,0.0002381,1.4502,350.665,354.5384,169.3019,0,999,2633,0,-0.00000153,0,4225152,0 SBIRS GEO 4 (USA 273),1 41937U 17004A   24074.21948605 -.00000153  00000-0  00000-0 0  9998,2 41937   1.4502 350.6650 0002381 354.5384 169.3019  1.00271357 26338,2017-004A,41937,42164.852,1436.103,35796.756,35776.677,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,43162,SBIRS GEO 3 (USA 282),PAYLOAD,U,18009A,2024-03-14 05:08:42,635904,1.00271873,0.0001873,2.4762,332.2195,15.3066,102.5346,0,999,2257,0,0.00000118,0,4225152,0 SBIRS GEO 3 (USA 282),1 43162U 18009A   24074.21438236  .00000118  00000-0  00000-0 0  9990,2 43162   2.4762 332.2195 0001873  15.3066 102.5346  1.00271873 22570,2018-009A,43162,42164.707,1436.096,35794.470,35778.675,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,38699,TITAN 3C TRANSTAGE DEB,DEBRIS,U,68081Z,2024-03-14 04:50:44,808000,1.00848556,0.0099186,1.3515,339.7309,344.3299,94.766,0,999,4355,0,0.00000072,0,4225152,0 TITAN 3C TRANSTAGE DEB,1 38699U 68081Z   24074.20190750  .00000072  00000-0  00000-0 0  9998,2 38699   1.3515 339.7309 0099186 344.3299  94.7660  1.00848556 43559,1968-081Z,38699,42003.813,1427.884,36042.297,35209.059,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44307,YAMAL 601,PAYLOAD,U,19031A,2024-03-14 04:14:39,407136,1.00273816,0.0002379,0.0103,196.2353,156.4948,292.1966,0,999,1764,0,0.0000011,0,4224438,0 YAMAL 601,1 44307U 19031A   24074.17684499  .00000110  00000-0  00000+0 0  9998,2 44307   0.0103 196.2353 0002379 156.4948 292.1966  1.00273816 17642,2019-031A,44307,42164.163,1436.068,35796.058,35775.997,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44479,AMOS 17,PAYLOAD,U,19050A,2024-03-14 04:05:30,538176,1.00273487,0.0001795,0.0202,142.7571,228.6105,239.2549,0,999,1690,0,0.00000099,0,4224315,0 AMOS 17,1 44479U 19050A   24074.17049234  .00000099  00000-0  00000+0 0  9997,2 44479   0.0202 142.7571 0001795 228.6105 239.2549  1.00273487 16909,2019-050A,44479,42164.255,1436.073,35793.688,35778.551,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44457,COSMOS 2539,PAYLOAD,U,19048A,2024-03-14 04:04:07,831776,1.00268689,0.0000953,0.0164,127.4002,207.4177,270.4664,0,999,1694,0,0.0000007,0,4224256,0 COSMOS 2539,1 44457U 19048A   24074.16953509  .00000070  00000-0  00000+0 0  9997,2 44457   0.0164 127.4002 0000953 207.4177 270.4664  1.00268689 16947,2019-048A,44457,42165.600,1436.141,35791.483,35783.447,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,42915,TDRS 13,PAYLOAD,U,17047A,2024-03-14 03:57:21,819168,1.00271678,0.0014113,3.7202,342.6707,106.0935,131.3067,0,999,2410,0,-0.0000011,0,4224187,0 TDRS 13,1 42915U 17047A   24074.16483587 -.00000110  00000-0  00000+0 0  9991,2 42915   3.7202 342.6707 0014113 106.0935 131.3067  1.00271678 24100,2017-047A,42915,42164.762,1436.098,35846.134,35727.120,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,25967,UFO 10 (USA 146),PAYLOAD,U,99063A,2024-03-14 03:54:06,331392,1.00274594,0.0003281,9.411,31.0419,282.719,254.1687,0,999,8906,0,-0.00000196,0,4224279,0 UFO 10 (USA 146),1 25967U 99063A   24074.16257328 -.00000196  00000-0  00000+0 0  9993,2 25967   9.4110  31.0419 0003281 282.7190 254.1687  1.00274594 89065,1999-063A,25967,42163.945,1436.057,35799.644,35771.976,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,33373,NIMIQ 4,PAYLOAD,U,08044A,2024-03-14 03:37:11,299008,1.00270801,0.0001629,0.0257,247.1936,117.04,140.2786,0,999,5671,0,-0.0000023,0,4225152,0 NIMIQ 4,1 33373U 08044A   24074.15082522 -.00000230  00000-0  00000-0 0  9993,2 33373   0.0257 247.1936 0001629 117.0400 140.2786  1.00270801 56714,2008-044A,33373,42165.008,1436.111,35793.741,35780.004,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,29162,EUTE 113 WEST A(SATMEX 6,PAYLOAD,U,06020A,2024-03-14 03:28:24,985632,1.00276832,0.0003209,0.233,98.1207,261.661,111.8483,0,999,6519,0,-0.0000005,0,4224149,0 EUTE 113 WEST A(SATMEX 6,1 29162U 06020A   24074.14473363 -.00000050  00000-0  00000+0 0  9991,2 29162   0.2330  98.1207 0003209 261.6610 111.8483  1.00276832 65199,2006-020A,29162,42163.317,1436.025,35798.712,35771.652,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,8832,TITAN 3C TRANSTAGE DEB,DEBRIS,U,76023J,2024-03-14 02:23:00,198240,0.98260932,0.013768,20.1245,53.1435,73.6585,98.3575,0,999,10948,0,-0.00000171,0,4224086,0 TITAN 3C TRANSTAGE DEB,1  8832U 76023J   24074.09930785 -.00000171  00000-0  00000+0 0  9996,2  8832  20.1245  53.1435 0137680  73.6585  98.3575  0.98260932109485,1976-023J,8832,42738.039,1465.486,36948.321,35771.486,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,8832,TITAN 3C TRANSTAGE DEB,DEBRIS,U,76023J,2024-03-14 02:23:00,198240,0.98260932,0.013768,20.1245,53.1435,73.6585,98.3575,0,999,10949,0,-0.00000171,0,4225152,0 TITAN 3C TRANSTAGE DEB,1 08832U 76023J   24074.09930785 -.00000171  00000-0  00000-0 0  9997,2 08832  20.1245  53.1435 0137680  73.6585  98.3575  0.98260932109496,1976-023J,8832,42738.039,1465.486,36948.321,35771.486,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,43454,TITAN 3C TRANSTAGE DEB,DEBRIS,U,69013M,2024-03-14 02:17:19,706208,1.02845239,0.0561336,1.4491,246.2963,213.0665,142.3376,0,999,2214,0,-0.00000127,0,4224843,0 TITAN 3C TRANSTAGE DEB,1 43454U 69013M   24074.09536697 -.00000127  00000-0  00000+0 0  9991,2 43454   1.4491 246.2963 0561336 213.0665 142.3376  1.02845239 22149,1969-013M,43454,41458.385,1400.162,37407.458,32753.042,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,43454,TITAN 3C TRANSTAGE DEB,DEBRIS,U,69013M,2024-03-14 02:17:19,706208,1.02845239,0.0561336,1.4491,246.2963,213.0665,142.3376,0,999,2214,0,-0.00000127,0,4225152,0 TITAN 3C TRANSTAGE DEB,1 43454U 69013M   24074.09536697 -.00000127  00000-0  00000-0 0  9992,2 43454   1.4491 246.2963 0561336 213.0665 142.3376  1.02845239 22149,1969-013M,43454,41458.385,1400.162,37407.458,32753.042,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41469,IRNSS 1G,PAYLOAD,U,16027A,2024-03-14 00:42:42,808032,1.00271848,0.0005219,3.2279,122.741,297.1891,252.4117,0,999,2889,0,-0.00000344,0,4224309,0 IRNSS 1G,1 41469U 16027A   24074.02966213 -.00000344  00000-0  00000+0 0  9997,2 41469   3.2279 122.7410 0005219 297.1891 252.4117  1.00271848 28890,2016-027A,41469,42164.714,1436.096,35808.585,35764.574,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,22787,UFO 2 (USA 95),PAYLOAD,U,93056A,2024-03-14 00:16:42,755808,1.00274035,0.0004411,11.6301,7.8522,4.9275,192.15,0,999,11038,0,0.00000117,0,4224092,0 UFO 2 (USA 95),1 22787U 93056A   24074.01160597  .00000117  00000-0  00000+0 0  9993,2 22787  11.6301   7.8522 0004411   4.9275 192.1500  1.00274035110384,1993-056A,22787,42164.101,1436.065,35804.565,35767.368,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,29055,ASTRA 1KR,PAYLOAD,U,06012A,2024-03-13 23:33:42,729984,1.00271552,0.0002484,0.0558,284.4378,32.5279,227.6972,0,999,6547,0,0.0000011,0,4225353,0 ASTRA 1KR,1 29055U 06012A   24073.98174456  .00000110  00000-0  00000+0 0  9991,2 29055   0.0558 284.4378 0002484  32.5279 227.6972  1.00271552 65473,2006-012A,29055,42164.797,1436.100,35797.136,35776.189,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44066,S5 DEB,DEBRIS,U,19009E,2024-03-13 22:43:39,112608,0.98984424,0.0004814,4.4618,80.6418,201.4576,158.7955,0,999,1819,0,-0.00000116,0,4225152,0 S5 DEB,1 44066U 19009E   24073.94698047 -.00000116  00000-0  00000-0 0  9991,2 44066   4.4618  80.6418 0004814 201.4576 158.7955  0.98984424 18191,2019-009E,44066,42529.532,1454.774,36171.870,36130.923,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44066,S5 DEB,DEBRIS,U,19009E,2024-03-13 22:43:39,486720,0.98984367,0.0004774,4.4618,80.6414,201.61,158.6431,0,999,1819,0,-0.00000116,0,4225645,0 S5 DEB,1 44066U 19009E   24073.94698480 -.00000116  00000-0  00000-0 0  9992,2 44066   4.4618  80.6414 0004774 201.6100 158.6431  0.98984367 18191,2019-009E,44066,42529.548,1454.775,36171.717,36131.109,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,43453,TITAN 3C TRANSTAGE DEB,DEBRIS,U,69013L,2024-03-13 21:58:12,781344,1.0740228,0.0717149,1.7271,232.3095,213.0786,141.507,0,999,2317,0,-0.00000198,0,4224762,0 TITAN 3C TRANSTAGE DEB,1 43453U 69013L   24073.91542571 -.00000198  00000-0  00000+0 0  9996,2 43453   1.7271 232.3095 0717149 213.0786 141.5070  1.07402280 23174,1969-013L,43453,40277.222,1340.754,36787.564,31010.610,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,43453,TITAN 3C TRANSTAGE DEB,DEBRIS,U,69013L,2024-03-13 21:58:05,591136,1.07401828,0.0718475,1.7267,232.2916,213.0839,141.4921,0,999,2317,0,-0.00000198,0,4225366,0 TITAN 3C TRANSTAGE DEB,1 43453U 69013L   24073.91534249 -.00000198  00000-0  00000+0 0  9999,2 43453   1.7267 232.2916 0718475 213.0839 141.4921  1.07401828 23173,1969-013L,43453,40277.335,1340.759,36793.026,31005.374,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44457,COSMOS 2539,PAYLOAD,U,19048A,2024-03-13 21:47:42,908928,1.00268619,0.000094,0.0157,128.354,207.0615,175.5105,0,999,1695,0,0.0000007,0,4223970,0 COSMOS 2539,1 44457U 19048A   24073.90813552  .00000070  00000-0  00000-0 0  9992,2 44457   0.0157 128.3540 0000940 207.0615 175.5105  1.00268619 16954,2019-048A,44457,42165.620,1436.142,35791.448,35783.521,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41469,IRNSS 1G,PAYLOAD,U,16027A,2024-03-13 21:45:19,762272,1.00271908,0.0005218,3.2276,122.7465,297.1157,208.0119,0,999,2890,0,-0.00000344,0,4223970,0 IRNSS 1G,1 41469U 16027A   24073.90647873 -.00000344  00000-0  00000-0 0  9992,2 41469   3.2276 122.7465 0005218 297.1157 208.0119  1.00271908 28909,2016-027A,41469,42164.697,1436.095,35808.564,35764.561,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,29055,ASTRA 1KR,PAYLOAD,U,06012A,2024-03-13 21:39:42,772032,1.00273231,0.0002751,0.0553,283.6056,14.4558,218.034,0,999,3744,0,0.0000011,0,4223970,0 ASTRA 1KR,1 29055U 06012A   24073.90257838  .00000110  00000-0  00000-0 0  9990,2 29055   0.0553 283.6056 0002751  14.4558 218.0340  1.00273231 37443,2006-012A,29055,42164.327,1436.076,35797.791,35774.592,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,42749,ECHOSTAR 21,PAYLOAD,U,17032A,2024-03-13 21:16:22,792224,1.00269838,0.0002435,2.7042,317.8455,22.6782,160.7951,0,999,2483,0,0.00000054,0,4223970,0 ECHOSTAR 21,1 42749U 17032A   24073.88637491  .00000054  00000-0  00000-0 0  9990,2 42749   2.7042 317.8455 0002435  22.6782 160.7951  1.00269838 24830,2017-032A,42749,42165.278,1436.125,35797.410,35776.876,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,42915,TDRS 13,PAYLOAD,U,17047A,2024-03-13 21:04:58,722816,1.00271621,0.0014115,3.7205,342.6638,106.1169,27.9119,0,999,2407,0,-0.0000011,0,4223970,0 TDRS 13,1 42915U 17047A   24073.87845744 -.00000110  00000-0  00000-0 0  9996,2 42915   3.7205 342.6638 0014115 106.1169  27.9119  1.00271621 24070,2017-047A,42915,42164.778,1436.099,35846.159,35727.127,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,33373,NIMIQ 4,PAYLOAD,U,08044A,2024-03-13 20:44:45,741120,1.00270843,0.0001619,0.0286,245.959,117.8803,37.2847,0,999,5670,0,-0.0000023,0,4223970,0 NIMIQ 4,1 33373U 08044A   24073.86441830 -.00000230  00000-0  00000-0 0  9991,2 33373   0.0286 245.9590 0001619 117.8803  37.2847  1.00270843 56700,2008-044A,33373,42164.996,1436.110,35793.688,35780.035,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41937,SBIRS GEO 4 (USA 273),PAYLOAD,U,17004A,2024-03-13 20:40:30,103392,1.00271313,0.0002369,1.4503,350.6449,354.0068,40.6114,0,999,2633,0,-0.00000153,0,4223970,0 SBIRS GEO 4 (USA 273),1 41937U 17004A   24073.86145953 -.00000153  00000-0  00000-0 0  9993,2 41937   1.4503 350.6449 0002369 354.0068  40.6114  1.00271313 26334,2017-004A,41937,42164.864,1436.104,35796.718,35776.740,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41384,IRNSS 1F,PAYLOAD,U,16015A,2024-03-13 20:26:42,716256,1.00270141,0.0019591,3.347,121.4671,190.5513,199.0596,0,999,2939,0,0.0000015,0,4223970,0 IRNSS 1F,1 41384U 16015A   24073.85188329  .00000150  00000-0  00000-0 0  9999,2 41384   3.3470 121.4671 0019591 190.5513 199.0596  1.00270141 29398,2016-015A,41384,42165.193,1436.120,35869.664,35704.452,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,25001,TITAN 3C TRANSTAGE DEB,DEBRIS,U,68081H,2024-03-13 20:03:39,588768,1.01692398,0.006954,1.0267,347.9305,39.2703,221.1469,0,999,10992,0,-0.00000084,0,4223757,0 TITAN 3C TRANSTAGE DEB,1 25001U 68081H   24073.83587487 -.00000084  00000-0  00000+0 0  9999,2 25001   1.0267 347.9305 0069540  39.2703 221.1469  1.01692398109920,1968-081H,25001,41771.126,1416.035,35683.467,35102.515,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,25001,TITAN 3C TRANSTAGE DEB,DEBRIS,U,68081H,2024-03-13 20:03:39,588768,1.01692398,0.006954,1.0267,347.9305,39.2703,221.1469,0,999,10992,0,-0.00000084,0,4223970,0 TITAN 3C TRANSTAGE DEB,1 25001U 68081H   24073.83587487 -.00000084  00000-0  00000-0 0  9990,2 25001   1.0267 347.9305 0069540  39.2703 221.1469  1.01692398109920,1968-081H,25001,41771.126,1416.035,35683.467,35102.515,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41548,BREEZE-M DEB,DEBRIS,U,15075J,2024-03-13 19:24:59,921568,1.02192331,0.0361772,6.8107,63.8258,111.1647,252.8896,0,999,3040,0,-0.00000124,0,4224862,0 BREEZE-M DEB,1 41548U 15075J   24073.80902687 -.00000124  00000-0  00000+0 0  9993,2 41548   6.8107  63.8258 0361772 111.1647 252.8896  1.02192331 30404,2015-075J,41548,41634.783,1409.108,36762.878,33750.418,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,41548,BREEZE-M DEB,DEBRIS,U,15075J,2024-03-13 19:24:59,921568,1.02192331,0.0361772,6.8107,63.8258,111.1647,252.8896,0,999,3083,0,-0.00000124,0,4225152,0 BREEZE-M DEB,1 41548U 15075J   24073.80902687 -.00000124  00000-0  00000-0 0  9994,2 41548   6.8107  63.8258 0361772 111.1647 252.8896  1.02192331 30831,2015-075J,41548,41634.783,1409.108,36762.878,33750.418,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,43162,SBIRS GEO 3 (USA 282),PAYLOAD,U,18009A,2024-03-13 18:39:34,506144,1.00271656,0.0001862,2.4768,332.203,15.8622,304.2809,0,999,2256,0,0.00000118,0,4223970,0 SBIRS GEO 3 (USA 282),1 43162U 18009A   24073.77748271  .00000118  00000-0  00000-0 0  9993,2 43162   2.4768 332.2030 0001862  15.8622 304.2809  1.00271656 22568,2018-009A,43162,42164.768,1436.099,35794.484,35778.782,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,44307,YAMAL 601,PAYLOAD,U,19031A,2024-03-13 17:56:25,143072,1.00273046,0.0002413,0.0137,147.9792,205.0167,136.9446,0,999,1764,0,0.0000011,0,4223970,0 YAMAL 601,1 44307U 19031A   24073.74751323  .00000110  00000-0  00000-0 0  9992,2 44307   0.0137 147.9792 0002413 205.0167 136.9446  1.00273046 17645,2019-031A,44307,42164.378,1436.079,35796.418,35776.069,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,43162,SBIRS GEO 3 (USA 282),PAYLOAD,U,18009A,2024-03-13 16:56:38,698080,1.00272215,0.000185,2.4768,332.2026,14.1588,280.1832,0,999,2256,0,0.00000118,0,4223492,0 SBIRS GEO 3 (USA 282),1 43162U 18009A   24073.70600345  .00000118  00000-0  00000+0 0  9994,2 43162   2.4768 332.2026 0001850  14.1588 280.1832  1.00272215 22563,2018-009A,43162,42164.611,1436.091,35794.277,35778.676,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,28945,SPAINSAT,PAYLOAD,U,06007A,2024-03-13 14:33:02,83968,1.00270269,0.0002976,0.0476,249.0057,83.9688,26.9874,0,999,6593,0,-0.00000226,0,4223855,0 SPAINSAT,1 28945U 06007A   24073.60627412 -.00000226  00000-0  00000+0 0  9995,2 28945   0.0476 249.0057 0002976  83.9688  26.9874  1.00270269 65936,2006-007A,28945,42165.157,1436.119,35799.570,35774.474,0
